post_id,comment_id,comment_text,pos,neg,neu,compound,polarity
D4,55844,"pretty so much, kendall! 🙌",0.411,0.0,0.589,0.5411,strongly positive
D4,55845,u ever get tired of EATING THESE B*TCHED UPPP CUASE DAMN KENNY BABYYYY,0.0,0.365,0.635,-0.7456,strongly negative
D4,55847,"well, you look incredibly warm.  or just incredible..",0.417,0.0,0.583,0.5095,strongly positive
D4,55849,that's is so awesome picture of you,0.466,0.0,0.534,0.7384,strongly positive
D4,55851,cute baby girl... 💕,0.709,0.0,0.291,0.8074,strongly positive
D4,55855,😍  🔥  🙌  ❤ ️my  💕  😘 dream girl  😘  😍  ❤,0.605,0.0,0.395,0.9819,strongly positive
D4,55857,beautiful sisters  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,0.967,0.0,0.033,0.9801,strongly positive
D4,55858,it is pointless to make a comment on how sexy you are when you never see these and a guy named derick reads these and laughs!!,0.23,0.0,0.77,0.8011,strongly positive
D4,55864,I second that strongly,0.412,0.0,0.588,0.2732,positive
D4,55866,❤ ️ ❤ ️  🔥  🔥   👼  👼,0.636,0.0,0.364,0.9325,strongly positive
D4,55868,with her everything is wastsup,0.0,0.0,1.0,0.0,neutral
D4,55869,😍  🌹,0.429,0.0,0.571,0.4588,positive
D4,55870,lover,1.0,0.0,0.0,0.5859,strongly positive
D4,55874,you are paid but we are not,0.0,0.0,1.0,0.0,neutral
D4,55887,😸  🎲,0.382,0.271,0.347,0.1531,positive
D4,55890,gloriously glorious  ❤ ️.,0.86,0.0,0.14,0.9231,strongly positive
D4,55893,💖  💖  💋  🌹,0.886,0.0,0.114,0.9393,strongly positive
D4,55894,kendull got her “career” thanks to kanye. these women were never taken seriously. they should be thanking him.  😂  😂,0.318,0.1,0.582,0.8488,strongly positive
D4,55897,that is a fluffy coat !,0.0,0.0,1.0,0.0,neutral
D4,55906,my love 😍,0.643,0.0,0.357,0.802,strongly positive
D4,55907,😻  💎  🌊  🌊  🌊  🌊  🌊,0.158,0.0,0.842,0.4588,positive
D4,55911,very gorgeous kendall message me please,0.622,0.0,0.378,0.7645,strongly positive
D4,55913,"amnesia snapped, the psychopath shot me in the head at age 4 or 5 through a bedroom window, got the scars, and then again at age 6 in the chest.  not another day, don't waste another day... love  ❤ ️ ❤ ️",0.272,0.0,0.728,0.9426,strongly positive
D4,55924,beautiful woman and person! 🙌  🙌  🙌  👏  👏  👏  😍  😍  ❤ ️,0.539,0.0,0.461,0.9732,strongly positive
D4,55926,hit me up on the other post ok,0.239,0.0,0.761,0.296,positive
D4,55928,❤ ️ 🥰  ❤ ️ 🥰  ❤ ️ 🥰  ❤ ️,0.695,0.0,0.305,0.991,strongly positive
D4,55930,"always beautiful and classy as it should be, may you always be happy  🙏  🏻",0.412,0.0,0.588,0.8885,strongly positive
D4,55934,🌬 ️,0.0,0.0,1.0,0.0,neutral
D4,55945,nawww I’m so happy your wearing what I got u  💪  🏾,0.253,0.0,0.747,0.6948,strongly positive
D4,55946,so beautiful ✨  🔥  🙌  ❤ ️,0.737,0.0,0.263,0.9329,strongly positive
D4,55948,"I am lovin it , the smile",0.294,0.0,0.706,0.3612,positive
D4,55951,lol why’d i think this was a colorado post from u,0.219,0.0,0.781,0.4215,positive
D4,55952,"❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  your super cute queen kendall (kenny)  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  only a sovereign like myself can make a woman a true queen  👸   ❤ ️  💖  I love your instagram authentic non sales, real heart, kind feelings, adventurous horse riding, fun runway modeling walks & events, you are alot of fun to watch in my humble opinion  😍  😍  😍  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️",0.634,0.0,0.366,0.9991,strongly positive
D4,55954,where are you in the snow?,0.0,0.0,1.0,0.0,neutral
D4,55956,🥰  🥰  🥰  🥰  🥰  🥰  🥰,0.709,0.0,0.291,0.9946,strongly positive
D4,55958,ur pretty  ❤ ️,0.712,0.0,0.288,0.8126,strongly positive
D4,55960,princess  😍  ❤ ️ ❤ ️,0.588,0.0,0.412,0.9081,strongly positive
D4,55962,holy shit I’m blushing  🥰  🥰  🥰  🥰  🥰,0.628,0.062,0.31,0.9871,strongly positive
D4,55963,"beautiful friend, miss you",0.732,0.165,0.103,0.7579,strongly positive
D4,55964,happy as a clam,0.552,0.0,0.448,0.5719,strongly positive
D4,55967,winters ..  🤍,0.583,0.0,0.417,0.6369,strongly positive
D4,55968,I’m assuming you don’t reply,0.0,0.0,1.0,0.0,neutral
D4,55982,❄  ❄  ❄  👑  ❄  ❄  ❄,0.368,0.0,0.632,0.5423,strongly positive
D4,55995,🫠  🫠  🫠  🫠,0.0,0.0,1.0,0.0,neutral
D4,55999,where’s this place?,0.0,0.0,1.0,0.0,neutral
D4,56003,why is she gorgeous,0.571,0.0,0.429,0.6124,strongly positive
D4,56007,check your dm I sent you a gift for christmas,0.244,0.0,0.756,0.4404,positive
D4,56010,👎  🏽  😔,0.178,0.0,0.822,0.0772,positive
D4,56014,"kendal has better style than kim, hands down!",0.313,0.0,0.687,0.4926,positive
D4,56015,she is beautiful indeed,0.565,0.0,0.435,0.5994,strongly positive
D4,56016,that smile... those eyes OMGODDESS  🙌  I love the alo trimming look so plush on you!,0.318,0.0,0.682,0.7901,strongly positive
D4,56017,happy holidays to you and your family  ❤ ️ ❤ ️ ❤ ️,0.632,0.0,0.368,0.9633,strongly positive
D4,56023,so pretty  🤩,0.636,0.0,0.364,0.5413,strongly positive
D4,56027,"blind artist, do your clothes shed lint when you wash them?",0.0,0.213,0.787,-0.4019,negative
D4,56031,whaouh  😍,0.429,0.0,0.571,0.4588,positive
D4,56032,❄ ️ ❄ ️ ❄ ️ 👊,0.0,0.0,1.0,0.0,neutral
D4,56036,omg sis so angel,0.302,0.0,0.698,0.0772,positive
D4,56037,🌹  ☀ ️ 🌹  🌹,0.0,0.0,1.0,0.0,neutral
D4,56052,gorgeous  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,0.788,0.0,0.212,0.9937,strongly positive
D4,56053,stunning  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,0.783,0.0,0.217,0.9931,strongly positive
D4,56054,my baby girl  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,0.735,0.0,0.265,0.9924,strongly positive
D4,56055,so beautiful  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,0.777,0.0,0.223,0.9939,strongly positive
D4,56056,very pretty  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,0.775,0.0,0.225,0.9951,strongly positive
D4,56057,my dream girl  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,0.755,0.0,0.245,0.9929,strongly positive
D4,56058,love you  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,0.776,0.0,0.224,0.9938,strongly positive
D4,56061,❤ ️  🙌,0.512,0.0,0.488,0.6369,strongly positive
D4,56063,🔴  💦,0.0,0.0,1.0,0.0,neutral
D4,56064,happy new year in advance dear  ❤ ️ ❤ ️,0.648,0.0,0.352,0.9403,strongly positive
D4,56074,kendall you need a family. quit chasing bunnies and find a real man.,0.0,0.0,1.0,0.0,neutral
D4,56075,pretty ❤ ️,0.787,0.0,0.213,0.8126,strongly positive
D4,56077,"😍  🙄 well, will dedicate the snowman ⛄  ❄ ️ song to you again, my sweetheart. 🌕  merry christmas  🎄  🌟  💗",0.402,0.0,0.598,0.9571,strongly positive
D4,56078,"KJ you’re always welcome to take me anytime anywhere you want me to go with you. we can be friends, romantic and fun. you always look so warm, fun and inviting. for you I’m available whenever.  😁",0.436,0.0,0.564,0.9711,strongly positive
D4,56081,pretty  🌊  🌊  🌊  🌊  🌊  🌊  🌊  🌊  🌊,0.151,0.0,0.849,0.4939,positive
D4,56099,"beautiful kenny, love yu beauty ❤ ️ 🔥",0.825,0.0,0.175,0.9633,strongly positive
D4,56102,love ya,0.808,0.0,0.192,0.6369,strongly positive
D4,56103,she is so pretty omg  ❤ ️ 😍,0.617,0.0,0.383,0.9169,strongly positive
D4,56104,but does a moon have a soul and brain?,0.0,0.0,1.0,0.0,neutral
D4,56109,so pretty!  😍  🤍,0.693,0.0,0.307,0.9055,strongly positive
D4,56114,😘  😘  😘  ❤ ️ ⚡,0.492,0.0,0.508,0.9118,strongly positive
D4,56115,my true love  🥺,0.7,0.0,0.3,0.7906,strongly positive
D4,56118,🤗  🤗,0.737,0.0,0.263,0.6808,strongly positive
D4,56128,"merry christmas queen ❤ ️,5hagoo",0.789,0.0,0.211,0.9042,strongly positive
D4,56129,"yeah baby mama shie, yeah can't stress myself and baby yeah rich one,",0.61,0.0,0.39,0.8893,strongly positive
D4,56130,A beautiful polar bear,0.565,0.0,0.435,0.5994,strongly positive
D4,56133,looking awesome as always kendall.,0.506,0.0,0.494,0.6249,strongly positive
D4,56134,"😍 hi, tell me, am I beautiful? ❤ ️ 🍑",0.502,0.0,0.498,0.9022,strongly positive
D4,56135,you’re so beautiful and unique  😍,0.507,0.0,0.493,0.8016,strongly positive
D4,56136,🫵  🏼  👑 🇺🇸 ❤ ️ 🔝,0.561,0.0,0.439,0.8816,strongly positive
D4,56139,❤ ️ ❤ ️ 👏  🎉,0.701,0.0,0.299,0.9337,strongly positive
D4,56141,that’s my baby girl purrrr  💅  🏽,0.0,0.0,1.0,0.0,neutral
D4,56144,love of my life there a million girls in this world but I’d still choose you  ❤ ️ 🫶,0.318,0.0,0.682,0.8555,strongly positive
D4,56145,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🥵  🥵  🥵  🥵  🥵  🥵  🥵  🥵  🥵  🥵  🥵  🥵  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 👀  👀  👀  👀  👀  👀  👀  👀  👀  👀,0.648,0.0,0.352,0.9991,strongly positive
D4,56146,those eyes  😍  😍  😍  😍  😍  😍,0.474,0.0,0.526,0.9517,strongly positive
D4,56153,is kendall in snowy colorado  🔥  🔥  🔥  🔥,0.691,0.0,0.309,0.8807,strongly positive
D4,56157,0684. 800. 785 😂,0.325,0.162,0.513,0.4404,positive
D4,56160,that second picture is so cute kenny! sending love and hugs your way!  🤩  👏  🤍  🤗,0.609,0.0,0.391,0.9714,strongly positive
D4,56166,tcheck my account  ❤ ️ 💛,0.583,0.0,0.417,0.8555,strongly positive
D4,56169,beatiful girl ❤ ️,0.512,0.0,0.488,0.6369,strongly positive
D4,56171,all I wanted was a bottle of tequila and assigned autograph picture what happened?,0.0,0.0,1.0,0.0,neutral
D4,56172,right there.,0.0,0.0,1.0,0.0,neutral
D4,56173,👌  🏼,0.672,0.0,0.328,0.7297,strongly positive
D4,56174,fachera,0.0,0.0,1.0,0.0,neutral
D4,56176,beautiful and cuteee,0.661,0.0,0.339,0.5994,strongly positive
D4,56181,"damn, I love your face",0.424,0.273,0.303,0.3612,positive
D4,56182,you are the cutest,0.559,0.0,0.441,0.5859,strongly positive
D4,56183,i love this outfit,0.583,0.0,0.417,0.6369,strongly positive
D4,56184,you should meet my niece brooke.  she is the twin of you but blonde hair and blue eyes.  you would look like sisters also.,0.124,0.0,0.876,0.5023,strongly positive
D4,56185,🖤  🖤  🖤  🖤  🖤  🖤  🖤,0.808,0.0,0.192,0.9854,strongly positive
D4,56189,kendall is so cute  🤍,0.676,0.0,0.324,0.853,strongly positive
D4,56190,kendal jenner your thee best kardashian beautiful daughter bless x ❤ ️,0.627,0.0,0.373,0.9442,strongly positive
D4,56192,🤍  🤍  🤍  ❄ ️ ❄ ️ ❄ ️,0.583,0.0,0.417,0.9274,strongly positive
D4,56193,winter and red lipstick suits you very well  😌  💯  👌,0.533,0.0,0.467,0.8861,strongly positive
D4,56194,❤ ️ 🫶  🏽,0.412,0.0,0.588,0.6369,strongly positive
D4,56195,😍  😍  😍  😍  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️,0.665,0.0,0.335,0.988,strongly positive
D4,56200,sooooo pretty,0.762,0.0,0.238,0.4939,positive
D4,56202,another “masterpiece” by kendall. absolutely amazing photo’s.  🔥  🔥  🔥  🔥  🔥,0.754,0.0,0.246,0.9542,strongly positive
D4,56203,👸  🏻  🤍  💪  🏽  🥰  😍  🌹  🌷  💘  💋  💋,0.525,0.0,0.475,0.9758,strongly positive
D4,56205,mii mi gusta oh this 810 makes go lol I can make you smile snuggling on me like dat lol,0.398,0.0,0.602,0.8625,strongly positive
D4,56206,✨  💥  🪐  🍭  🐈 ‍ ⬛ ⚘ 💓  🧁  🍭,0.475,0.105,0.42,0.8689,strongly positive
D4,56209,my love 😂  😂  😂  love kenny,0.542,0.156,0.301,0.9524,strongly positive
D4,56214,beautiful as usual!,0.677,0.0,0.323,0.636,strongly positive
D4,56218,🤩  🤩  🤩  🤩  🤩  🤩  📷  📷  📷  📷,0.0,0.0,1.0,0.0,neutral
D4,56222,why do u love someone that doesn’t know you?,0.344,0.0,0.656,0.6369,strongly positive
D4,56228,you are a goddess. you are very beautiful.  😍,0.428,0.0,0.572,0.8162,strongly positive
D4,56231,cold outside better grab your hot cocoa.,0.505,0.0,0.495,0.6249,strongly positive
D4,56233,"the escapegoat, can‘t hide my love for you  💘",0.464,0.094,0.442,0.8271,strongly positive
D4,56236,so cute  🎀  🫠,0.523,0.0,0.477,0.5095,strongly positive
D4,56237,please stop dont show me womens pase her friends help me,0.468,0.127,0.405,0.7096,strongly positive
D4,56238,"how are you,? my girl~ ✨  💖  💓",0.617,0.144,0.239,0.872,strongly positive
D4,56240,🌻   🙏  ♥ ️ 💚  💛,0.643,0.0,0.357,0.9274,strongly positive
D4,56242,hi you are the most beautiful woman I’ve ever seen! you are most beautiful woman on earth and your personality is great you are so real I wish you find happiness and real love that you deserve  🤍  and cross fingers that you see my comment  ♥ ️,0.432,0.0,0.568,0.9872,strongly positive
D4,56250,so pretty...,0.777,0.0,0.223,0.5413,strongly positive
D4,56252,❄ ️ 😇,0.375,0.0,0.625,0.4588,positive
D4,56255,love your style  😍,0.59,0.0,0.41,0.802,strongly positive
D4,56257,😍  😍  😮  😮  😮  😮,0.214,0.0,0.786,0.7184,strongly positive
D4,56258,🔥  😘  🔥 looking cozy and cuddly,0.545,0.0,0.455,0.8126,strongly positive
D4,56263,so in love with you.. so amazing.. 🌹  🌹,0.572,0.0,0.428,0.8846,strongly positive
D4,56266,very hot  🔥 .,0.736,0.0,0.264,0.6779,strongly positive
D4,56267,💎  💎  💎  💎  💎  💎  💎  💎  💎  💎  💙,0.167,0.0,0.833,0.6369,strongly positive
D4,56268,💞  💞  💞  💞  💞  💞  💞  💞  💞  💞  💞,0.811,0.0,0.189,0.9944,strongly positive
D5,56275,just the incarnation of beauty,0.487,0.0,0.513,0.5859,strongly positive
D5,56276,"you,  , and I a throuple?",0.0,0.0,1.0,0.0,neutral
D5,56284,effortless beauty  ❤ ️,0.727,0.0,0.273,0.8402,strongly positive
D5,56285,"he only incites you to commit evil and indecency, and to claim against allah what you do not know. from allah akbar words explicated to shakespears from sourat albaquara from the cow from the noble coran",0.122,0.103,0.775,-0.0516,negative
D5,56286,you will never find it ...,0.0,0.0,1.0,0.0,neutral
D5,56289,I don't like,0.0,0.513,0.487,-0.2755,negative
D5,56291,hi kendall your mom is right we need to go out on a date your delicious,0.198,0.0,0.802,0.5719,strongly positive
D5,56297,⚜ ️,0.0,0.0,1.0,0.0,neutral
D5,56298,kendall is justin’s wife ?,0.0,0.0,1.0,0.0,neutral
D5,56299,or kylie is justin’s wife ?,0.0,0.0,1.0,0.0,neutral
D5,56301,your out of the world beautiful,0.438,0.0,0.562,0.5994,strongly positive
D5,56307,"I love you so much,hope to be with you soon together forever  ❤ ️",0.393,0.0,0.607,0.8555,strongly positive
D5,56308,sweetheart  🔥  🔥,1.0,0.0,0.0,0.872,strongly positive
D5,56309,🥫,0.0,0.0,1.0,0.0,neutral
D5,56310,it's not weird,0.431,0.0,0.569,0.1326,positive
D5,56312,STUNNING.,1.0,0.0,0.0,0.3818,positive
D5,56314,I am saying no to fillers and operations. ppl stop promoting mental illness!,0.132,0.391,0.476,-0.5983,strongly negative
D5,56315,chic allure ! ❤ ️ ❤ ️ ❤ ️,0.652,0.0,0.348,0.9432,strongly positive
D5,56316,good morning my stunning and perfect wife... I love you very much...even when we get together it's hard to really make you believe,0.409,0.043,0.549,0.9186,strongly positive
D5,56318,you are my favourite  😍,0.3,0.0,0.7,0.4588,positive
D5,56320,🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 😍  😍,0.669,0.0,0.331,0.9756,strongly positive
D5,56324,"I love you so much,sometimes you worrie me,I'll go crazy if something happens to you,I care about you alot",0.287,0.093,0.62,0.7184,strongly positive
D5,56325,"baby from what I'm hearing you have something to do today and hopefully tomorrow we'll get together at the airport,later on today I'll leave to the airport,bringing me some essentials to squat  overnight,not leaving until you arrive,I need you baby I need your love,putting everything aside,the most important thing I need in this world is YOU ,baby you are important to me, I'll never have eyes for any woman and my heart is completely yours,I'll never stop fighting for you because naturally we are destined to be together,remember that someone truly loves you and that's me,I love you so much  ❤ ️",0.245,0.01,0.745,0.982,strongly positive
D5,56327,it would be better if you worried about your own body,0.206,0.156,0.638,0.1779,positive
D5,56331,glory to god for you are beautiful,0.704,0.0,0.296,0.8591,strongly positive
D5,56333,wow.love. se,0.0,0.0,1.0,0.0,neutral
D5,56334,tome un screenshot por si se va la luz ya sabes como es la gestion de tu camarada maduro nicolaosh,0.0,0.0,1.0,0.0,neutral
D5,56336,👏  🔥  👏  🔥  👏  🔥  👏  🔥  👏  🔥  👏  ❤ ️ 🙌  😮  😍,0.698,0.0,0.302,0.9892,strongly positive
D5,56337,have I told you bout lucerita from jail?… u gotta ..!,0.0,0.0,1.0,0.0,neutral
D5,56338,💫  🎈  🎈  🎈  🎈  🎈  👑  🎈  🎈  🎈  🎈  🎈  💫,0.202,0.22,0.578,0.1779,positive
D5,56339,"if you some throat under a cartel's boot you dead to me, I know that. and america isn't looking to clean these days as other places in my mind. I may just send out tapes everywhere, but you not gonna make me think I'm all that happy with you, cause I'm slow, yeah no",0.123,0.111,0.766,0.4159,positive
D5,56340,"been doing this s long enough to know when an o wanna go out for some ""d"". OK?",0.0,0.0,1.0,0.0,neutral
D5,56342,"depravity, is only a word, compared to reality. ]",0.0,0.0,1.0,0.0,neutral
D5,56343,"all the things people do, but you female on",0.0,0.0,1.0,0.0,neutral
D5,56350,gorgeous!  ❤ ️,0.809,0.0,0.191,0.8588,strongly positive
D5,56351,always she forgot to wear bra y kendall  😂  😂,0.299,0.15,0.551,0.7003,strongly positive
D5,56352,I have dreaming that you félicitations kendall jenner  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 👏  👏  👏,0.638,0.0,0.362,0.9834,strongly positive
D5,56353,wow kendall very pretty  😍,0.679,0.0,0.321,0.8903,strongly positive
D5,56354,ravissantes femmes exceptionnelles the cutest little thing in my heart  💜  I have been in the past and have a good day of life and love it  😍,0.462,0.0,0.538,0.9729,strongly positive
D5,56357,"I have a genius in a bottle, it could grant some wishes if you rub it the right way.",0.194,0.0,0.806,0.4767,positive
D5,56358,red carpet together j ❤ ️,0.412,0.0,0.588,0.6369,strongly positive
D5,56359,❤ ️ 💜  🥭  🍑  🫐,0.583,0.0,0.417,0.8555,strongly positive
D5,56360,is it hot in here? or is it just you?,0.221,0.0,0.779,0.3736,positive
D5,56363,incredible .......  🏆  🏆  🏆  🏆  🏆  🏆  🏆,0.0,0.0,1.0,0.0,neutral
D5,56368,weird thing to say.,0.0,0.362,0.638,-0.1779,negative
D5,56369,naturalmente hermosa! naturally beautiful: gods masterpiece!  💎,0.589,0.0,0.411,0.8619,strongly positive
D5,56371,this!!!  👏  👏  👏,0.712,0.0,0.288,0.8713,strongly positive
D5,56372,pretty weird to say that to your own kid,0.269,0.143,0.588,0.3612,positive
D5,56373,that dress fit so well in you,0.512,0.0,0.488,0.6418,strongly positive
D5,56374,🫴  ✨  🦇  💋  ✨,0.712,0.0,0.288,0.7506,strongly positive
D5,56377,have u ever tasted her,0.0,0.0,1.0,0.0,neutral
D5,56378,the confidence you have  🙌  hats off to you  🔥,0.404,0.0,0.596,0.7269,strongly positive
D5,56380,"WOW, STUNNING!! elegant, flattering shape 😍 , you cannot go wrong with body-skimming maxi, high neck & long sleeves, PERFECT & great shade of RED!! ❤ ️ 🔥",0.618,0.0,0.382,0.9887,strongly positive
D5,56381,check your dms,0.0,0.0,1.0,0.0,neutral
D5,56385,sellana i love yoou ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.656,0.0,0.344,0.9719,strongly positive
D5,56389,VULGAIRE COmmE SA mÈRE !ET TRANSEXUELLE KOm SON pÈRE  😂,0.227,0.106,0.667,0.4926,positive
D5,56390,hello beautiful lady your so sexy,0.674,0.0,0.326,0.8506,strongly positive
D5,56391,you are sexy sexy beautiful lady amazing incredible it is very nice to meet you I am roy,0.575,0.0,0.425,0.9558,strongly positive
D5,56397,your foundation is worth buying and trying out ❤ ️‍ 🔥  BTF,0.471,0.0,0.529,0.836,strongly positive
D5,56400,was i trying to find kendall?,0.0,0.0,1.0,0.0,neutral
D5,56401,🌵  💚,0.677,0.0,0.323,0.6369,strongly positive
D5,56402,"❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥 well done, beautiful, powerful",0.81,0.0,0.19,0.9831,strongly positive
D5,56403,looks good  ❤ ️,0.703,0.0,0.297,0.7964,strongly positive
D5,56412,"when you are content with simply being your self and do not compare or compete with others , everyone will respect you . I shall make sure I know + you look bloody",0.141,0.076,0.783,0.3612,positive
D5,56413,so browlifted,0.0,0.0,1.0,0.0,neutral
D5,56415,bellísima very very elegant,0.55,0.0,0.45,0.5678,strongly positive
D5,56426,the most beautiful woman in the world.,0.411,0.0,0.589,0.6361,strongly positive
D5,56429,gorgeous omg ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.725,0.0,0.275,0.9805,strongly positive
D5,56431,she the hottest jenner in my eyes,0.0,0.0,1.0,0.0,neutral
D5,56433,you're an absolute goddess  😍,0.3,0.0,0.7,0.4588,positive
D5,56435,🌹  🍷  🎈,0.0,0.0,1.0,0.0,neutral
D5,56438,show the tecla,0.0,0.0,1.0,0.0,neutral
D5,56441,sugery family  😍,0.375,0.0,0.625,0.4588,positive
D5,56442,beautiful look,0.796,0.0,0.204,0.5994,strongly positive
D5,56444,"nah, all is fine 😁  ❤ ️ ❤ ️",0.537,0.057,0.407,0.9153,strongly positive
D5,56445,"umm, she does deserve the success she gets.  kendall is amazing. ❤ ️ ❤ ️ ❤ ️ ❤ ️",0.588,0.0,0.412,0.9783,strongly positive
D5,56446,😍  😘  👌,0.665,0.0,0.335,0.8986,strongly positive
D5,56447,not sure why I keep coming back to this post I guess I love it or I'm crushing on kendall a bit  🤪,0.142,0.15,0.708,0.1872,positive
D5,56448,you are not married yet what’s wrg with this place,0.0,0.0,1.0,0.0,neutral
D5,56449,love it  😍  😍  😍,0.569,0.0,0.431,0.9217,strongly positive
D5,56450,love you  😍  😍  😍,0.569,0.0,0.431,0.9217,strongly positive
D5,56452,"color red is absolutely wonderful for you, but watch a beautiful face my oh my it should be kissed a thousand times a week. 🔥",0.416,0.0,0.584,0.9427,strongly positive
D5,56453,love you in red,0.583,0.0,0.417,0.6369,strongly positive
D5,56458,🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹,0.0,0.0,1.0,0.0,neutral
D5,56459,🍓  🍓  🍓  🍓  🍓  🍓  🍓  🍓  🍓  🍓  🍓  🍓  🍓,0.0,0.0,1.0,0.0,neutral
D5,56460,♥ ️ 💃  ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️ ♥ ️,0.656,0.0,0.344,0.9928,strongly positive
D5,56463,I love you  💕  💕  💕  💕  💕  💕  💕,0.792,0.0,0.208,0.9893,strongly positive
D5,56466,gorgeous as usual.  😍,0.583,0.0,0.417,0.7906,strongly positive
D5,56467,you’re so beautiful,0.677,0.0,0.323,0.6361,strongly positive
D5,56469,"Если в этом страшном и безумном мире существует такая волшебная улыбка, как твоя, то ради этого мира стоит жить! if in this scary and crazy world there is such a magical smile as yours, then this world is worth living for!))you are the best",0.169,0.113,0.718,0.465,positive
D5,56471,❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,0.778,0.0,0.222,0.9918,strongly positive
D5,56476,lace bra? your logic  💀,0.0,0.518,0.482,-0.6486,strongly negative
D5,56477,dreamy woman,0.0,0.0,1.0,0.0,neutral
D5,56478,no I’m not cry 😩  😩  🥵,0.414,0.271,0.315,0.3111,positive
D5,56479,lady in the red  🔥  🔥  🔥  🔥,0.737,0.0,0.263,0.8807,strongly positive
D5,56485,"WOW- that expression. ""that dress fits like a glove""",0.501,0.0,0.499,0.7925,strongly positive
D5,56487,"when you have no talent, all you can do is show your privates  😂",0.165,0.184,0.651,0.1451,positive
D5,56490,I ❤ ️ 🥹  😍,0.507,0.0,0.493,0.802,strongly positive
D5,56491,your contour is  🔥 and your juicy,0.318,0.0,0.682,0.4215,positive
D5,56492,🌟  🌟  🌟  🌟  🌟,0.0,0.0,1.0,0.0,neutral
D5,56493,please don't blame me too much because I underwent surgery in 2014 from the inside of my body and now I am very good but my brother is disabled and my sister is disabled and my mother has a heart attack,0.216,0.081,0.703,0.7109,strongly positive
D5,56494,I've been working on instagram for a long time، and I've seen all the girls، but you're more beautiful than all of them.,0.208,0.0,0.792,0.7776,strongly positive
D5,56495,😕  😔,0.232,0.411,0.357,-0.25,negative
D5,56497,❤ ️ 🔥 🇨🇷,0.7,0.0,0.3,0.7906,strongly positive
D5,56501,being ur self is the best flex  ❤ ️ 👏,0.559,0.0,0.441,0.9081,strongly positive
D5,56502,💫  💫  💫  💫  💫,0.0,1.0,0.0,-0.7579,strongly negative
D5,56504,so hot in red  ♥ ️,0.572,0.0,0.428,0.7713,strongly positive
D5,56509,prrfection,0.0,0.0,1.0,0.0,neutral
D5,56510,stubborn and beautiful,0.513,0.355,0.132,0.296,positive
D5,56513,🔥  🥰  😍  😘  ☺ ️ 🥹  🤩,0.592,0.0,0.408,0.9578,strongly positive
D5,56514,red red wine is going through my wens.  I am the wine man.do you want to taste me?,0.071,0.0,0.929,0.0772,positive
D5,56517,cute babe,0.75,0.0,0.25,0.4588,positive
D5,56523,friend ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.691,0.0,0.309,0.9955,strongly positive
